element_type,osmid,highway,geometry,maxspeed,nodes,cycleway,lanes,lanes:backward,lanes:forward,name,smoothness,surface,centre_turn_lane,oneway,bridge,layer,lit,cycleway:both,turn:lanes:forward,turn:lanes:backward,destination,junction,lanes:both_ways,turn:lanes:both_ways,note:lanes,postal_code,turn:lanes,store,note,cycleway:right,alt_name,ref,bicycle,destination:ref,hov:lanes,surface:note,tiger:cfcc,tiger:county,tiger:name_base_1,tiger:reviewed,destination:lanes,motor_vehicle:lanes,junction:ref,maxspeed:advisory,source,postal_code:left,postal_code:right,cycleway:left,adot_name,hgv,hov,hov:conditional,motor_vehicle,motor_vehicle:conditional,name_1,destination:street,tiger:name_base,tiger:name_direction_prefix,tiger:name_type,sidewalk,cycleway:right:lane,name:en,name:es,noref,old_ref,tunnel,destination:ref:to,sidewalk:right:surface,shoulder,traffic_sign,check_date,access,oneway:bicycle,hov:minimum,ref:left,ref:right,horse,foot
way,257192997,secondary,"LINESTRING (-112.117203 33.6697076, -112.1172042 33.669828, -112.1172055 33.6700304, -112.1171985 33.6702681)",35 mph,"[258030690, 2627874844, 2627874861, 2627874880]",,2,,,North 27th Avenue,excellent,concrete,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,257192998,secondary,"LINESTRING (-112.1173829 33.67026, -112.1173869 33.6700152, -112.1173864 33.6698339, -112.117385 33.6696946)",35 mph,"[2627874878, 6380062245, 2627874845, 2627874828]",,4,,,North 27th Avenue,excellent,concrete,,yes,,,yes,,,,,,,,,85027,through|||right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,257192999,secondary,"LINESTRING (-112.1172483 33.6646994, -112.1172424 33.6644353, -112.1172391 33.6639643, -112.1172349 33.6638043, -112.1172329 33.663694)",35 mph,"[3207168719, 3712994681, 3712994682, 10003382345, 5162684640]",lane,7,3,3,North 27th Avenue,good,asphalt,,no,,,,,,,,,1,left,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,257193000,secondary,"LINESTRING (-112.1173505 33.6651604, -112.1173502 33.6651324, -112.1173477 33.6650417, -112.117347 33.6650367, -112.1173437 33.6648235, -112.1172483 33.6646994)",35 mph,"[5751519449, 2627925489, 10003382344, 4351297837, 2627874800, 3207168719]",lane,4,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left|||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,257193001,secondary,"LINESTRING (-112.1174464 33.675048, -112.117446 33.6735427, -112.1174447 33.6733599)",35 mph,"[2627875304, 2627875299, 4353175383]",,2,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,257193002,secondary,"LINESTRING (-112.1172004 33.6728516, -112.1172058 33.6732907, -112.1172098 33.6735349, -112.1172146 33.674276, -112.1172228 33.6745374, -112.1172272 33.6746604)",35 mph,"[41749035, 10003382447, 2627875297, 2627875303, 10878230936, 4347987551]",,2,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317909,secondary,"LINESTRING (-112.1120107 33.6619018, -112.1117297 33.6619071, -112.1114252 33.6619071)",,"[4351297831, 2680021692, 4351297832]",,2,,,West Utopia Road,good,asphalt,,yes,,,,,,,,,,,,85027,|right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317911,secondary,"LINESTRING (-112.113264 33.6618814, -112.1131403 33.6618823, -112.1125551 33.6618915)",,"[2680021676, 2680021684, 2680021686]",,2,,,West Utopia Road,excellent,concrete,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317913,secondary,"LINESTRING (-112.1112277 33.6619577, -112.110983 33.6619628, -112.1097141 33.6619657, -112.1096229 33.6619671, -112.1095566 33.6619639, -112.1094691 33.661961, -112.1089843 33.6619574, -112.1088957 33.661967, -112.1088352 33.6619801, -112.1087861 33.6620072, -112.1087492 33.6620292, -112.1087154 33.6620607)",,"[2680021693, 5322670039, 2680021695, 8718456436, 5662833873, 8718456435, 2872952510, 2872952511, 2872952512, 256919215, 2872952513, 256928154]",,3,2,1,West Utopia Road,good,asphalt,,no,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317916,secondary,"LINESTRING (-112.1112277 33.6619577, -112.1113436 33.6620031, -112.1117456 33.6620111, -112.1125637 33.6620279)",,"[2680021693, 2680021696, 2680021699, 2680021706]",,2,,,West Utopia Road,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317919,secondary,"LINESTRING (-112.1144864 33.661874, -112.1144014 33.6618745)",,"[2680021680, 4351297830]",,,,,West Yorkshire Drive,excellent,concrete,,yes,yes,1,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317922,secondary,"LINESTRING (-112.115015 33.6620171, -112.1151728 33.6620104, -112.1155625 33.6620029)",,"[2680021702, 2680021698, 3207168714]",,2,,,West Yorkshire Drive,good,asphalt,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317925,secondary,"LINESTRING (-112.1155625 33.6620029, -112.1151914 33.6618834, -112.1150388 33.661873)",,"[3207168714, 2680021683, 2680021681]",,2,,,West Yorkshire Drive,good,asphalt,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317928,secondary,"LINESTRING (-112.1150388 33.661873, -112.1146989 33.6618753, -112.114586 33.661875)",,"[2680021681, 2680021675, 2680021678]",,4,,,West Yorkshire Drive,excellent,concrete,,yes,,,yes,,,,,,,,,85027,through|||right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,262317930,secondary,"LINESTRING (-112.1155625 33.6620029, -112.11571 33.6620267, -112.1160007 33.6621027, -112.1163983 33.6622628, -112.1165587 33.6623379)",,"[3207168714, 3712994685, 3207168715, 3712994684, 4351297835]",,4,2,2,West Yorkshire Drive,good,asphalt,,no,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,292498616,secondary_link,"LINESTRING (-112.1172093 33.662189, -112.1170884 33.6623063, -112.117002 33.6623658, -112.1169356 33.6623913, -112.1168426 33.6623965, -112.1166815 33.6623954)",,"[4351774107, 2960498143, 2960498151, 2960498152, 2960498153, 1794481054]",,1,,,,good,asphalt,,yes,,,,,,,West Yorkshire Drive,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,297128270,secondary,"LINESTRING (-112.1086307 33.6703564, -112.1086507 33.6707802, -112.1086515 33.670848, -112.10865 33.670922, -112.1086507 33.6709864, -112.108682 33.6736978, -112.1086904 33.6747075, -112.1086861 33.6748911, -112.1086799 33.675161, -112.1086613 33.6754275, -112.108626 33.675903, -112.1086261 33.6760195)",,"[3538569019, 2222450563, 8147978709, 3009734936, 10147371665, 2222450632, 42004810, 3009735176, 2740379811, 41547654, 2740379846, 4347997690]",,5,2,2,North 23rd Avenue,good,asphalt,,no,,,,,,,,,1,left,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,297128271,secondary,"LINESTRING (-112.1086765 33.6693114, -112.1086759 33.6692167)",,"[3009734846, 4351297848]",,2,,,North 23rd Avenue,excellent,concrete,,yes,yes,1,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,297128273,secondary,"LINESTRING (-112.108669 33.6682063, -112.1086709 33.6680673, -112.1086719 33.6680551, -112.1086633 33.6677498, -112.1086677 33.6676348)",,"[3009734835, 3009732931, 6297619487, 3009732929, 4351297845]",,2,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,297128274,secondary,"LINESTRING (-112.1085237 33.6676613, -112.1085222 33.6677593, -112.1085172 33.6680816, -112.108518 33.6682177)",,"[4351297846, 3009732930, 3009732932, 258030854]",,4,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left|none|none|right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,297128276,secondary_link,"LINESTRING (-112.1166048 33.669761, -112.1167097 33.6697849, -112.1168411 33.6697894, -112.1169111 33.6697931, -112.1169785 33.6698073, -112.1170457 33.6698542, -112.11709 33.6699075, -112.1171243 33.6699734, -112.1171985 33.6702681)",,"[4347987544, 6303588510, 6303588511, 6380062248, 3009734857, 2627874846, 6380062247, 3009734869, 2627874880]",,2,,,,excellent,concrete,,yes,,,,,,,North 27th Avenue,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,336424658,motorway_link,"LINESTRING (-112.1141341 33.6640042, -112.1141245 33.6636406, -112.114126 33.6629652, -112.1141429 33.6625544, -112.1141606 33.6622848, -112.1141969 33.6617764, -112.1142193 33.6615229)",45 mph,"[258030443, 258030444, 4077660621, 4077660615, 9614070712, 9614070711, 9614070710]",,3,,,,excellent,concrete,,yes,,,yes,,,,Phoenix,,,,,85027,||merge_to_left,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,no,I-17 South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,347618480,secondary,"LINESTRING (-112.1086307 33.6703564, -112.1086914 33.6702144, -112.1086908 33.6702013, -112.1086867 33.6699231, -112.1086777 33.6695019, -112.108677 33.6693959, -112.1086765 33.6693114)",,"[3538569019, 3538569021, 10178048057, 3009734868, 3009734851, 3009734848, 3009734846]",,2,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,350496940,motorway_link,"LINESTRING (-112.1083328 33.668442, -112.1076703 33.6684404, -112.1068796 33.6684379)",45 mph,"[258030129, 4077660675, 258030130]",,2,,,,excellent,concrete,,yes,yes,2,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,no,AZ 101 Loop East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,405594822,motorway,"LINESTRING (-112.1142474 33.6600813, -112.1142548 33.6599531, -112.1142902 33.6595302, -112.1144389 33.6577557, -112.1144784 33.657088)",65 mph,"[9614070707, 4077660605, 4077660603, 1971268641, 4351750038]",,6,,,Black Canyon Freeway,good,asphalt,,yes,,,yes,,,,,,,,left lane is hov,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,I 17,no,,,,,,,,,,,,,,,,Phoenix-Cordes Junction Highway,designated,,,,,,,,,,,,,,,AZ 69,,,,,,,,,,,,,
way,405594823,motorway,"LINESTRING (-112.114338 33.655147, -112.1142345 33.6564687, -112.1141341 33.6577433, -112.1139956 33.659329, -112.1139755 33.6595277, -112.1139337 33.6599413, -112.1139235 33.6600742)",65 mph,"[4524049204, 1971268627, 1971268639, 256919694, 4077660602, 258029887, 1878604222]",,4,,,Black Canyon Freeway,good,asphalt,,yes,,,yes,,,,,,,,left lane is hov,85027,none|none|none|through;slight_right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,I 17,no,,,,,,,,Flagstaff|Flagstaff|Flagstaff|Flagstaff;none,,,,,,,,Phoenix-Cordes Junction Highway,designated,,,,,,,,,,,,,,,AZ 69,,,,,,,,,,,,,
way,405594824,motorway_link,"LINESTRING (-112.1208528 33.6683596, -112.11996 33.6683466, -112.1189772 33.6683323, -112.118306 33.6683088)",45 mph,"[258030431, 10003382323, 4077660664, 258030432]",,2,,,,excellent,concrete,,yes,yes,3,yes,,,,Flagstaff;Phoenix,,,,,85027,through;slight_right|slight_right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,no,I 17 North;I 17 South,,,,,,,Flagstaff;Phoenix|Phoenix,,,45 mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,405594825,motorway_link,"LINESTRING (-112.1129771 33.6657089, -112.1127484 33.6663502, -112.1125783 33.6668293, -112.1124755 33.6670372, -112.1123147 33.667241, -112.1121278 33.6674645, -112.1118744 33.6676772)",45 mph,"[258030118, 1971268675, 258030120, 258030121, 6380062258, 258030122, 258030123]",,2,,,,excellent,concrete,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,no,AZ 101 Loop East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960100,secondary,"LINESTRING (-112.11724 33.6750505, -112.1172608 33.6755214)",35 mph,"[41511923, 4347987552]",,2,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960101,secondary,"LINESTRING (-112.1172272 33.6746604, -112.11724 33.6750505)",35 mph,"[4347987551, 41511923]",,3,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960103,secondary,"LINESTRING (-112.1171947 33.670784, -112.1171937 33.6708428, -112.117192 33.6711424)",30 mph,"[4347987546, 10003382346, 2612819557]",,4,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left|||right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960104,secondary,"LINESTRING (-112.117192 33.6723153, -112.1172004 33.6728516)",35 mph,"[4347987548, 41749035]",,4,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left|||right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960105,secondary,"LINESTRING (-112.1171985 33.6702681, -112.1171958 33.6706377)",30 mph,"[2627874880, 4347987545]",,2,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960106,secondary,"LINESTRING (-112.1171958 33.6706377, -112.1171947 33.670784)",30 mph,"[4347987545, 4347987546]",,4,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left|||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960108,secondary,"LINESTRING (-112.117192 33.6711424, -112.1171911 33.6712759, -112.1171869 33.6719906, -112.117192 33.6723153)",35 mph,"[2612819557, 10003382347, 2627875214, 4347987548]",,2,,,North 27th Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960114,secondary,"LINESTRING (-112.1200023 33.6694856, -112.1206981 33.6694277)",45 mph,"[4347987543, 258030695]",,3,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,||right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960115,secondary,"LINESTRING (-112.1250928 33.6693149, -112.1253248 33.6693103, -112.1258069 33.6693007, -112.125899 33.6693016)",45 mph,"[4347987542, 6380062217, 2627874823, 4494955892]",,3,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,left|through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960116,secondary,"LINESTRING (-112.1166048 33.669761, -112.1169132 33.6697381, -112.1171206 33.6697176, -112.117203 33.6697076)",45 mph,"[4347987544, 3009734854, 2627874830, 258030690]",,3,,,West Beardsley Road,excellent,concrete,,yes,,,,,,,,,,,,85027,left|left;through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960119,secondary,"LINESTRING (-112.117385 33.6696946, -112.1174698 33.6696879, -112.1186772 33.6695777)",45 mph,"[2627874828, 2627874826, 258030693]",,3,,,West Beardsley Road,excellent,concrete,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436960120,secondary,"LINESTRING (-112.1206981 33.6694277, -112.1209165 33.6694086, -112.1214398 33.6693703, -112.12162 33.669358, -112.1217979 33.6693483, -112.1223928 33.6693317, -112.1226947 33.6693296, -112.123231 33.6693228, -112.1246486 33.6693237, -112.1250928 33.6693149)",45 mph,"[258030695, 4077660762, 4077660758, 258030696, 5869731640, 5869731641, 4077660756, 258030697, 2621533441, 4347987542]",,2,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436962525,secondary,"LINESTRING (-112.108524 33.6693861, -112.108677 33.6693959, -112.1087517 33.6694006, -112.1090419 33.6694321, -112.1095837 33.6694801, -112.1100391 33.6695327, -112.1103266 33.6695546, -112.1106482 33.669579, -112.1110879 33.6696089, -112.111344 33.6696326, -112.1119996 33.6696839)",45 mph,"[41545187, 3009734848, 3009734849, 4077660765, 4077660767, 41545189, 4077660774, 4077660776, 4077660777, 4077660778, 41545191]",,2,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,436962526,secondary,"LINESTRING (-112.107954 33.6693483, -112.1083401 33.6693741, -112.1084483 33.6693813, -112.108524 33.6693861)",,"[4347997689, 4077660759, 3009734847, 41545187]",,3,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,left|left;through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437312295,secondary,"LINESTRING (-112.1267734 33.6682084, -112.1265907 33.6682105, -112.1261612 33.6682154, -112.126018 33.6682136)",40 mph,"[4351281858, 6380062218, 2627874819, 4494955902]",,3,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,left|through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314031,secondary,"LINESTRING (-112.113264 33.6618814, -112.113264 33.662017)",,"[2680021676, 41905426]",,3,,,North Black Canyon Highway,excellent,concrete,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314035,secondary,"LINESTRING (-112.1134386 33.6607609, -112.1133533 33.6610119, -112.1133035 33.6612134, -112.1132956 33.6612666, -112.1132649 33.6614932, -112.1132648 33.6617901, -112.113264 33.6618814)",45 mph,"[4351288905, 1971268662, 256920083, 6369513429, 4077660609, 1971268668, 2680021676]",,3,,,North Black Canyon Highway,excellent,concrete,,yes,,,yes,,,,,,,,,85027,left|left;through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314036,secondary,"LINESTRING (-112.126018 33.6682136, -112.125912 33.6682018, -112.1257484 33.6681928, -112.1249504 33.6681621, -112.1244656 33.6681438, -112.124347 33.6681391, -112.1231328 33.6680911, -112.1225171 33.6680729, -112.1218952 33.6680502, -112.1208313 33.6680054, -112.1197852 33.6679545)",40 mph,"[4494955902, 4494954787, 2627874818, 2680022132, 2680022131, 10003382321, 2680022125, 2680022123, 4077660648, 4077660647, 6380062253]",,2,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314037,secondary,"LINESTRING (-112.1137104 33.6679408, -112.1133592 33.667983, -112.1130418 33.6680191, -112.1127335 33.66806)",45 mph,"[258030914, 4077660646, 258030915, 4077660649]",,2,,,West Beardsley Road,excellent,concrete,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314038,secondary,"LINESTRING (-112.109115 33.6681851, -112.1087577 33.6681997, -112.108669 33.6682063)",45 mph,"[3009734833, 3009734834, 3009734835]",,3,,,West Beardsley Road,good,asphalt,,yes,,,,,,,,,,,,85027,left|left;through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314039,secondary,"LINESTRING (-112.117888 33.6678783, -112.117449 33.6678611, -112.117359 33.6678576)",40 mph,"[4351288907, 2627874812, 2627874813]",,4,,,West Beardsley Road,excellent,concrete,,yes,,,yes,,,,,,,,,85027,left|left;through|through;right|right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437314040,motorway_link,"LINESTRING (-112.114592 33.6623932, -112.1145943 33.6621128, -112.114591 33.6620203)",45 mph,"[4351288906, 2680021709, 42371415]",,3,,,,excellent,concrete,,yes,,,yes,,,,Union Hills Drive;Yorkshire Drive,,,,,85027,left|left;through|through;right,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315183,secondary,"LINESTRING (-112.1086759 33.6692167, -112.1086704 33.6683114)",,"[4351297848, 3009734842]",,3,,,North 23rd Avenue,excellent,concrete,,yes,yes,1,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315184,secondary,"LINESTRING (-112.1086704 33.6683114, -112.108669 33.6682063)",,"[3009734842, 3009734835]",,3,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315185,secondary,"LINESTRING (-112.1086677 33.6676348, -112.1086734 33.6674863)",,"[4351297845, 4351297844]",,3,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315186,secondary,"LINESTRING (-112.108518 33.6682177, -112.1085187 33.6683128)",,"[258030854, 316066931]",,2,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315187,secondary,"LINESTRING (-112.1085192 33.6683913, -112.108525 33.6693101)",,"[4351297847, 316066930]",,3,,,North 23rd Avenue,excellent,concrete,,yes,yes,1,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315188,secondary,"LINESTRING (-112.108525 33.6693101, -112.108524 33.6693861)",,"[316066930, 41545187]",,3,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,left||,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315189,secondary,"LINESTRING (-112.1086756 33.6674439, -112.1086764 33.667407, -112.108619 33.667265)",,"[5162684630, 3009732927, 3009732926]",,2,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315190,secondary,"LINESTRING (-112.108619 33.667265, -112.1085271 33.6674402, -112.1085237 33.6676613)",,"[3009732926, 3009732928, 4351297846]",,2,,,North 23rd Avenue,good,asphalt,,yes,,,,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,437315191,secondary,"LINESTRING (-112.117197 33.6678524, -112.1171978 33.6680923)",35 mph,"[3207168722, 316068775]",,3,,,North 27th Avenue,excellent,concrete,,yes,,,yes,,,,,,,,,85027,,"Target, 2727 W Agua Fria Fwy, Phoenix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
